Local time,Ask,Bid,AskVolume,BidVolume
08.10.2022 00:00:53.462 GMT+0800,142.031,142.01700000000002,1.34,2.84
08.10.2022 00:00:53.513 GMT+0800,142.031,142.01600000000002,1.2,1.8
08.10.2022 00:00:53.869 GMT+0800,142.031,142.02100000000002,1.2,1.2
08.10.2022 00:00:53.970 GMT+0800,142.034,142.02,1.2,2.7
08.10.2022 00:00:54.072 GMT+0800,142.034,142.019,1.92,1.94
08.10.2022 00:00:54.173 GMT+0800,142.031,142.01700000000002,2.4,2.84
08.10.2022 00:00:54.427 GMT+0800,142.031,142.019,1.8,1.2
08.10.2022 00:00:54.732 GMT+0800,142.028,142.018,1.32,1.2
08.10.2022 00:00:54.783 GMT+0800,142.028,142.013,2.4,1.8
08.10.2022 00:00:54.884 GMT+0800,142.026,142.011,3.3,1.2
08.10.2022 00:00:54.935 GMT+0800,142.023,142.009,2.48,3.14
08.10.2022 00:00:55.037 GMT+0800,142.02100000000002,142.007,2.4,2.84
08.10.2022 00:00:55.088 GMT+0800,142.019,142.007,1.2,2.7
08.10.2022 00:00:55.190 GMT+0800,142.02100000000002,142.008,3.3,1.2
08.10.2022 00:00:55.291 GMT+0800,142.02100000000002,142.007,2.4,3.6
08.10.2022 00:00:55.393 GMT+0800,142.02100000000002,142.008,2.4,1.2
08.10.2022 00:00:55.494 GMT+0800,142.02,142.009,1.2,1.2
08.10.2022 00:00:55.545 GMT+0800,142.02100000000002,142.007,1.2,4.5
08.10.2022 00:00:55.647 GMT+0800,142.02100000000002,142.006,1.34,3.74
08.10.2022 00:00:55.748 GMT+0800,142.019,142.006,1.2,2.84
08.10.2022 00:00:56.303 GMT+0800,142.019,142.004,1.2,2.7
08.10.2022 00:00:56.404 GMT+0800,142.01700000000002,142.005,1.2,1.2
08.10.2022 00:00:56.505 GMT+0800,142.02,142.007,1.2,1.8
08.10.2022 00:00:56.556 GMT+0800,142.02,142.007,1.2,2.4
08.10.2022 00:00:56.658 GMT+0800,142.02,142.007,1.2,1.34
08.10.2022 00:00:56.860 GMT+0800,142.019,142.004,1.2,1.8
08.10.2022 00:00:57.012 GMT+0800,142.019,142.005,1.94,1.2
08.10.2022 00:00:57.195 GMT+0800,142.019,142.006,1.94,1.2
08.10.2022 00:00:57.246 GMT+0800,142.02200000000002,142.019,1.34,1.2
08.10.2022 00:00:57.348 GMT+0800,142.024,142.019,1.8,1.2
08.10.2022 00:00:57.399 GMT+0800,142.035,142.02,1.94,2.84
08.10.2022 00:00:57.501 GMT+0800,142.035,142.02,3.3,1.2
08.10.2022 00:00:57.602 GMT+0800,142.033,142.019,1.2,1.2
08.10.2022 00:00:57.704 GMT+0800,142.033,142.019,1.2,1.2
08.10.2022 00:00:58.258 GMT+0800,142.034,142.019,1.2,2.84
08.10.2022 00:00:58.511 GMT+0800,142.034,142.02,1.8,1.2
08.10.2022 00:00:58.653 GMT+0800,142.025,142.018,1.8,4.68
08.10.2022 00:00:58.704 GMT+0800,142.023,142.013,1.94,1.2
08.10.2022 00:00:58.755 GMT+0800,142.02100000000002,142.009,1.8,1.8
08.10.2022 00:00:58.806 GMT+0800,142.02100000000002,142.008,3.14,1.2
08.10.2022 00:00:59.385 GMT+0800,142.018,142.006,1.2,2.4
08.10.2022 00:00:59.487 GMT+0800,142.02,142.007,1.2,2.84
08.10.2022 00:00:59.591 GMT+0800,142.02100000000002,142.007,1.34,3.74
08.10.2022 00:00:59.697 GMT+0800,142.02100000000002,142.007,1.8,1.2
08.10.2022 00:01:00.079 GMT+0800,142.02,142.007,1.8,1.8
08.10.2022 00:01:00.129 GMT+0800,142.02,142.006,1.8,1.94
08.10.2022 00:01:00.180 GMT+0800,142.02,142.006,2.4,1.8
08.10.2022 00:01:00.282 GMT+0800,142.018,142.005,1.2,2.24
08.10.2022 00:01:00.383 GMT+0800,142.018,142.006,1.2,1.2
08.10.2022 00:01:00.484 GMT+0800,142.018,142.005,1.2,1.8
08.10.2022 00:01:00.535 GMT+0800,142.02,142.006,1.94,1.2
08.10.2022 00:01:00.687 GMT+0800,142.02,142.006,1.94,1.8
08.10.2022 00:01:00.789 GMT+0800,142.02,142.004,1.2,1.8
08.10.2022 00:01:00.890 GMT+0800,142.019,142.007,1.2,2.7
08.10.2022 00:01:00.992 GMT+0800,142.02,142.006,1.2,2.7
08.10.2022 00:01:01.103 GMT+0800,142.01700000000002,142.006,1.2,1.2
08.10.2022 00:01:01.205 GMT+0800,142.018,142.005,1.2,1.2
08.10.2022 00:01:01.307 GMT+0800,142.01700000000002,142.004,1.2,2.4
08.10.2022 00:01:01.459 GMT+0800,142.01700000000002,142.003,1.2,2.84
08.10.2022 00:01:01.607 GMT+0800,142.019,142.005,3.74,1.34
08.10.2022 00:01:01.708 GMT+0800,142.019,142.004,3.3,3.74
08.10.2022 00:01:01.810 GMT+0800,142.02,142.01600000000002,1.8,1.2
08.10.2022 00:01:01.912 GMT+0800,142.025,142.02,1.8,3.14
08.10.2022 00:01:01.963 GMT+0800,142.028,142.023,1.8,1.8
08.10.2022 00:01:02.014 GMT+0800,142.032,142.024,1.2,1.2
08.10.2022 00:01:02.116 GMT+0800,142.036,142.023,1.24,3.3
08.10.2022 00:01:02.167 GMT+0800,142.036,142.023,1.24,3.14
08.10.2022 00:01:02.269 GMT+0800,142.035,142.02200000000002,1.2,1.2
08.10.2022 00:01:02.320 GMT+0800,142.033,142.019,1.2,2.84
08.10.2022 00:01:02.371 GMT+0800,142.032,142.019,1.2,2.24
08.10.2022 00:01:02.730 GMT+0800,142.033,142.019,2.4,1.2
08.10.2022 00:01:02.781 GMT+0800,142.033,142.02,1.2,1.2
08.10.2022 00:01:02.832 GMT+0800,142.03799999999998,142.02200000000002,2.24,1.2
08.10.2022 00:01:02.883 GMT+0800,142.03799999999998,142.023,2.4,1.2
08.10.2022 00:01:02.985 GMT+0800,142.037,142.023,2.4,1.2
08.10.2022 00:01:03.137 GMT+0800,142.037,142.02200000000002,2.4,1.2
08.10.2022 00:01:03.290 GMT+0800,142.037,142.02200000000002,2.4,1.2
08.10.2022 00:01:03.392 GMT+0800,142.034,142.02,3.3,5.28
08.10.2022 00:01:03.494 GMT+0800,142.032,142.01700000000002,1.2,1.2
08.10.2022 00:01:03.595 GMT+0800,142.02700000000002,142.01600000000002,1.34,5.72
08.10.2022 00:01:03.646 GMT+0800,142.026,142.011,1.2,1.2
08.10.2022 00:01:03.748 GMT+0800,142.02200000000002,142.01,1.8,1.2
08.10.2022 00:01:03.850 GMT+0800,142.025,142.011,1.8,1.94
08.10.2022 00:01:04.107 GMT+0800,142.025,142.012,1.8,1.8
08.10.2022 00:01:04.209 GMT+0800,142.024,142.01,1.2,1.8
08.10.2022 00:01:04.310 GMT+0800,142.024,142.011,1.94,1.34
08.10.2022 00:01:04.463 GMT+0800,142.02100000000002,142.009,1.2,2.7
08.10.2022 00:01:04.729 GMT+0800,142.02100000000002,142.008,1.2,2.7
08.10.2022 00:01:04.831 GMT+0800,142.01700000000002,142.008,1.2,1.2
08.10.2022 00:01:04.882 GMT+0800,142.01600000000002,142.004,1.8,1.2
08.10.2022 00:01:04.983 GMT+0800,142.01500000000001,142.001,1.8,2.4
08.10.2022 00:01:05.085 GMT+0800,142.01500000000001,142.002,1.94,2.7
08.10.2022 00:01:05.186 GMT+0800,142.01500000000001,142.003,1.2,1.2
08.10.2022 00:01:05.324 GMT+0800,142.01600000000002,142.001,1.2,2.7
08.10.2022 00:01:05.427 GMT+0800,142.014,142.002,1.2,1.2
08.10.2022 00:01:05.529 GMT+0800,142.01500000000001,142.002,1.2,1.8
08.10.2022 00:01:05.681 GMT+0800,142.01600000000002,142.003,2.4,1.2
08.10.2022 00:01:06.049 GMT+0800,142.01700000000002,142.004,2.24,1.2
08.10.2022 00:01:06.151 GMT+0800,142.024,142.019,1.8,1.2
08.10.2022 00:01:06.253 GMT+0800,142.025,142.01700000000002,1.2,1.8
08.10.2022 00:01:06.304 GMT+0800,142.029,142.019,1.2,1.8
08.10.2022 00:01:06.355 GMT+0800,142.033,142.02,2.06,1.2
08.10.2022 00:01:06.406 GMT+0800,142.032,142.019,1.32,1.8
08.10.2022 00:01:06.507 GMT+0800,142.031,142.018,2.04,1.2
08.10.2022 00:01:06.609 GMT+0800,142.029,142.01700000000002,1.34,1.2
08.10.2022 00:01:06.710 GMT+0800,142.03,142.01600000000002,1.2,1.2
08.10.2022 00:01:06.944 GMT+0800,142.028,142.014,1.32,1.2
08.10.2022 00:01:06.995 GMT+0800,142.026,142.013,1.8,1.2
08.10.2022 00:01:07.097 GMT+0800,142.02700000000002,142.014,1.32,1.2
08.10.2022 00:01:07.249 GMT+0800,142.028,142.01500000000001,1.44,1.2
08.10.2022 00:01:07.352 GMT+0800,142.02,142.011,1.2,1.2
08.10.2022 00:01:07.403 GMT+0800,142.02200000000002,142.007,1.8,1.94
08.10.2022 00:01:07.504 GMT+0800,142.02200000000002,142.009,2.24,1.2
08.10.2022 00:01:07.606 GMT+0800,142.024,142.008,2.4,1.2
08.10.2022 00:01:07.708 GMT+0800,142.019,142.007,1.2,1.2
08.10.2022 00:01:07.809 GMT+0800,142.02200000000002,142.009,1.88,1.2
08.10.2022 00:01:07.910 GMT+0800,142.023,142.006,2.48,1.2
08.10.2022 00:01:08.012 GMT+0800,142.02200000000002,142.007,2.34,1.2
08.10.2022 00:01:08.114 GMT+0800,142.02,142.007,1.2,1.8
08.10.2022 00:01:08.165 GMT+0800,142.02100000000002,142.007,1.8,1.2
08.10.2022 00:01:08.365 GMT+0800,142.02100000000002,142.007,1.8,1.34
08.10.2022 00:01:08.517 GMT+0800,142.02,142.013,1.2,1.8
08.10.2022 00:01:08.569 GMT+0800,142.02100000000002,142.011,1.2,1.8
08.10.2022 00:01:08.621 GMT+0800,142.02700000000002,142.012,1.2,1.2
08.10.2022 00:01:08.773 GMT+0800,142.028,142.013,1.94,1.2
08.10.2022 00:01:08.875 GMT+0800,142.024,142.011,1.8,1.2
08.10.2022 00:01:09.078 GMT+0800,142.024,142.009,1.2,1.8
08.10.2022 00:01:09.179 GMT+0800,142.02200000000002,142.01,1.2,1.2
08.10.2022 00:01:09.281 GMT+0800,142.023,142.011,1.2,1.2
08.10.2022 00:01:09.382 GMT+0800,142.025,142.011,2.24,1.2
08.10.2022 00:01:09.534 GMT+0800,142.025,142.014,1.8,1.2
08.10.2022 00:01:09.636 GMT+0800,142.026,142.011,2.24,1.2
08.10.2022 00:01:09.737 GMT+0800,142.025,142.012,2.24,1.2
08.10.2022 00:01:09.839 GMT+0800,142.025,142.011,2.24,1.8
08.10.2022 00:01:09.940 GMT+0800,142.026,142.01,2.4,1.2
08.10.2022 00:01:10.178 GMT+0800,142.025,142.011,1.94,1.2
08.10.2022 00:01:10.330 GMT+0800,142.025,142.012,1.34,1.2
08.10.2022 00:01:10.432 GMT+0800,142.026,142.011,1.94,3.02
08.10.2022 00:01:10.581 GMT+0800,142.026,142.011,1.94,3.02
08.10.2022 00:01:10.904 GMT+0800,142.026,142.011,1.94,3.02
08.10.2022 00:01:11.006 GMT+0800,142.026,142.011,3.84,1.2
08.10.2022 00:01:11.158 GMT+0800,142.023,142.01,1.2,1.2
08.10.2022 00:01:11.310 GMT+0800,142.026,142.013,1.8,1.2
08.10.2022 00:01:11.512 GMT+0800,142.028,142.013,3.3,1.2
08.10.2022 00:01:11.614 GMT+0800,142.029,142.012,3.3,1.2
08.10.2022 00:01:11.715 GMT+0800,142.03,142.014,1.8,1.2
08.10.2022 00:01:12.129 GMT+0800,142.03,142.013,2.84,1.2
08.10.2022 00:01:13.253 GMT+0800,142.026,142.014,1.34,1.2
08.10.2022 00:01:13.304 GMT+0800,142.02700000000002,142.014,2.24,1.2
08.10.2022 00:01:13.531 GMT+0800,142.02700000000002,142.014,2.4,1.2
08.10.2022 00:01:14.193 GMT+0800,142.02700000000002,142.011,2.4,1.2
08.10.2022 00:01:14.699 GMT+0800,142.026,142.013,3.14,1.2
08.10.2022 00:01:15.122 GMT+0800,142.025,142.011,1.2,2.84
08.10.2022 00:01:15.223 GMT+0800,142.024,142.01,1.8,1.94
08.10.2022 00:01:15.578 GMT+0800,142.02200000000002,142.009,1.2,1.8
08.10.2022 00:01:15.680 GMT+0800,142.02,142.007,1.8,1.94
08.10.2022 00:01:15.781 GMT+0800,142.02,142.007,1.8,1.2
08.10.2022 00:01:15.832 GMT+0800,142.02,142.007,1.34,1.2
08.10.2022 00:01:15.934 GMT+0800,142.02200000000002,142.007,3.3,1.2
08.10.2022 00:01:16.190 GMT+0800,142.02100000000002,142.006,1.2,1.2
08.10.2022 00:01:16.241 GMT+0800,142.02,142.005,1.8,3.74
08.10.2022 00:01:16.343 GMT+0800,142.02,142.007,1.2,1.2
08.10.2022 00:01:16.444 GMT+0800,142.02100000000002,142.007,2.24,1.2
08.10.2022 00:01:16.853 GMT+0800,142.02100000000002,142.007,1.8,1.2
08.10.2022 00:01:17.065 GMT+0800,142.019,142.005,1.8,1.2
08.10.2022 00:01:17.167 GMT+0800,142.02200000000002,142.01,1.2,1.34
08.10.2022 00:01:17.218 GMT+0800,142.02200000000002,142.01,1.2,1.8
08.10.2022 00:01:17.319 GMT+0800,142.025,142.011,1.8,1.2
08.10.2022 00:01:17.674 GMT+0800,142.025,142.008,3.14,3.02
08.10.2022 00:01:17.873 GMT+0800,142.023,142.008,1.2,3.74
08.10.2022 00:01:17.924 GMT+0800,142.02100000000002,142.008,1.2,3.14
08.10.2022 00:01:17.975 GMT+0800,142.023,142.007,1.8,1.2
08.10.2022 00:01:18.026 GMT+0800,142.02100000000002,142.006,1.8,3.92
08.10.2022 00:01:18.279 GMT+0800,142.02200000000002,142.007,2.4,3.74
08.10.2022 00:01:18.432 GMT+0800,142.02200000000002,142.008,1.8,1.2
08.10.2022 00:01:18.584 GMT+0800,142.02200000000002,142.008,1.8,1.2
08.10.2022 00:01:18.685 GMT+0800,142.02100000000002,142.007,1.2,2.84
08.10.2022 00:01:18.889 GMT+0800,142.023,142.008,1.8,1.94
08.10.2022 00:01:19.041 GMT+0800,142.023,142.009,1.8,1.2
08.10.2022 00:01:19.261 GMT+0800,142.023,142.008,1.8,1.94
08.10.2022 00:01:19.680 GMT+0800,142.023,142.006,1.2,4.64
08.10.2022 00:01:20.033 GMT+0800,142.02200000000002,142.008,1.8,1.2
08.10.2022 00:01:20.135 GMT+0800,142.023,142.008,2.4,1.2
08.10.2022 00:01:20.487 GMT+0800,142.023,142.008,2.04,1.2
08.10.2022 00:01:20.589 GMT+0800,142.02,142.008,1.8,1.2
08.10.2022 00:01:20.690 GMT+0800,142.02,142.007,1.94,1.8
08.10.2022 00:01:20.849 GMT+0800,142.019,142.004,1.2,3.74
08.10.2022 00:01:20.950 GMT+0800,142.02,142.005,3.84,1.2
08.10.2022 00:01:21.395 GMT+0800,142.02100000000002,142.004,1.94,1.94
08.10.2022 00:01:21.496 GMT+0800,142.02,142.005,1.94,1.94
08.10.2022 00:01:21.598 GMT+0800,142.02,142.007,1.34,1.8
08.10.2022 00:01:21.901 GMT+0800,142.02100000000002,142.006,1.2,2.7
08.10.2022 00:01:22.053 GMT+0800,142.02,142.007,2.4,1.2
08.10.2022 00:01:22.104 GMT+0800,142.019,142.007,1.2,1.34
08.10.2022 00:01:22.272 GMT+0800,142.01500000000001,142.005,1.8,1.44
08.10.2022 00:01:22.323 GMT+0800,142.01600000000002,142.004,1.2,1.34
08.10.2022 00:01:22.526 GMT+0800,142.01600000000002,142.001,1.8,4.38
08.10.2022 00:01:22.628 GMT+0800,142.014,142.001,1.8,1.8
08.10.2022 00:01:22.729 GMT+0800,142.01,142.001,1.2,1.2
08.10.2022 00:01:22.831 GMT+0800,142.01600000000002,142.001,1.2,3.74
08.10.2022 00:01:22.882 GMT+0800,142.014,142.001,1.2,4.64
08.10.2022 00:01:22.933 GMT+0800,142.01600000000002,142.002,1.2,1.2
08.10.2022 00:01:22.984 GMT+0800,142.013,142.001,1.2,1.34
08.10.2022 00:01:23.035 GMT+0800,142.01500000000001,142.001,1.2,1.2
08.10.2022 00:01:23.136 GMT+0800,142.01600000000002,142.001,1.2,1.8
08.10.2022 00:01:23.288 GMT+0800,142.01600000000002,142.001,1.2,1.8
08.10.2022 00:01:23.390 GMT+0800,142.014,142.001,1.2,1.34
08.10.2022 00:01:23.491 GMT+0800,142.014,142,1.2,1.2
08.10.2022 00:01:23.744 GMT+0800,142.013,142.001,1.2,1.2
08.10.2022 00:01:23.961 GMT+0800,142.013,142.001,1.2,1.2
08.10.2022 00:01:24.072 GMT+0800,142.012,142,1.2,1.2
08.10.2022 00:01:24.174 GMT+0800,142.01500000000001,142.001,1.8,1.8
08.10.2022 00:01:24.276 GMT+0800,142.01700000000002,142.004,1.94,1.2
08.10.2022 00:01:24.327 GMT+0800,142.01700000000002,142.002,1.8,2.4
08.10.2022 00:01:24.429 GMT+0800,142.01600000000002,142.004,1.2,1.2
08.10.2022 00:01:24.530 GMT+0800,142.01700000000002,142.002,1.94,1.94
08.10.2022 00:01:24.632 GMT+0800,142.01700000000002,142.002,1.94,1.94
08.10.2022 00:01:24.888 GMT+0800,142.01700000000002,142.002,1.94,1.94
08.10.2022 00:01:25.025 GMT+0800,142.018,142.004,1.2,1.8
08.10.2022 00:01:25.227 GMT+0800,142.018,142.003,1.2,1.34
08.10.2022 00:01:25.648 GMT+0800,142.02,142.006,3.3,1.2
08.10.2022 00:01:25.750 GMT+0800,142.019,142.005,1.2,1.2
08.10.2022 00:01:25.851 GMT+0800,142.01700000000002,142.004,1.2,1.2
08.10.2022 00:01:26.055 GMT+0800,142.01700000000002,142.004,1.2,1.8
08.10.2022 00:01:26.430 GMT+0800,142.018,142.005,2.84,1.2
08.10.2022 00:01:26.599 GMT+0800,142.018,142.005,2.84,1.2
08.10.2022 00:01:26.700 GMT+0800,142.018,142.005,2.84,1.2
08.10.2022 00:01:26.802 GMT+0800,142.01700000000002,142.005,1.2,1.2
08.10.2022 00:01:26.920 GMT+0800,142.019,142.004,2.84,1.2
08.10.2022 00:01:27.038 GMT+0800,142.018,142.005,2.84,1.2
08.10.2022 00:01:27.240 GMT+0800,142.019,142.004,1.34,1.2
08.10.2022 00:01:27.424 GMT+0800,142.02,142.006,2.94,1.2
08.10.2022 00:01:27.526 GMT+0800,142.02,142.007,3.24,1.2
08.10.2022 00:01:27.745 GMT+0800,142.02,142.007,2.94,1.2
08.10.2022 00:01:27.846 GMT+0800,142.019,142.004,1.2,1.94
08.10.2022 00:01:28.052 GMT+0800,142.019,142.004,1.2,1.94
08.10.2022 00:01:28.154 GMT+0800,142.02,142.006,1.8,1.2
08.10.2022 00:01:28.255 GMT+0800,142.02,142.007,1.34,1.2
08.10.2022 00:01:28.357 GMT+0800,142.02,142.005,2.48,1.2
08.10.2022 00:01:28.458 GMT+0800,142.02,142.006,2.04,1.2
08.10.2022 00:01:29.112 GMT+0800,142.02100000000002,142.006,3.38,1.2
08.10.2022 00:01:29.682 GMT+0800,142.02200000000002,142.005,3.38,1.2
08.10.2022 00:01:29.784 GMT+0800,142.02,142.005,1.2,1.94
08.10.2022 00:01:30.066 GMT+0800,142.02100000000002,142.006,3.84,1.2
08.10.2022 00:01:30.441 GMT+0800,142.02100000000002,142.008,1.2,1.8
08.10.2022 00:01:30.542 GMT+0800,142.02200000000002,142.011,1.2,1.2
08.10.2022 00:01:30.644 GMT+0800,142.024,142.011,4.28,1.2
08.10.2022 00:01:31.118 GMT+0800,142.024,142.011,4.04,1.2
08.10.2022 00:01:31.322 GMT+0800,142.024,142.012,4.04,1.2
08.10.2022 00:01:31.454 GMT+0800,142.024,142.012,3.6,1.2
08.10.2022 00:01:31.555 GMT+0800,142.024,142.011,1.2,1.2
08.10.2022 00:01:31.657 GMT+0800,142.025,142.012,2.7,1.2
08.10.2022 00:01:31.759 GMT+0800,142.02200000000002,142.01,1.8,1.2
08.10.2022 00:01:31.810 GMT+0800,142.02,142.007,1.2,1.8
08.10.2022 00:01:31.911 GMT+0800,142.02,142.007,1.2,1.8
08.10.2022 00:01:32.219 GMT+0800,142.019,142.005,1.94,1.2
08.10.2022 00:01:32.321 GMT+0800,142.01600000000002,142.004,1.34,1.94
08.10.2022 00:01:32.473 GMT+0800,142.01700000000002,142.003,1.8,1.34
08.10.2022 00:01:32.676 GMT+0800,142.01600000000002,142.004,1.34,1.34
08.10.2022 00:01:32.778 GMT+0800,142.01600000000002,142.004,1.2,1.8
08.10.2022 00:01:32.880 GMT+0800,142.02,142.006,1.2,1.2
08.10.2022 00:01:33.082 GMT+0800,142.02,142.008,1.34,1.2
08.10.2022 00:01:33.212 GMT+0800,142.02,142.006,1.8,1.2
08.10.2022 00:01:33.364 GMT+0800,142.02,142.006,1.34,1.2
08.10.2022 00:01:33.466 GMT+0800,142.018,142.005,1.34,1.2
08.10.2022 00:01:33.567 GMT+0800,142.018,142.004,1.8,1.8
08.10.2022 00:01:33.712 GMT+0800,142.018,142.004,1.8,1.94
08.10.2022 00:01:33.864 GMT+0800,142.018,142.004,1.8,1.94
08.10.2022 00:01:34.023 GMT+0800,142.018,142.004,1.8,1.8
08.10.2022 00:01:34.226 GMT+0800,142.01600000000002,142.004,1.2,1.2
08.10.2022 00:01:34.328 GMT+0800,142.01500000000001,142.001,1.2,2.24
08.10.2022 00:01:34.379 GMT+0800,142.013,142.001,1.32,1.34
08.10.2022 00:01:34.430 GMT+0800,142.012,141.999,1.2,2.04
08.10.2022 00:01:34.532 GMT+0800,142.01500000000001,142,1.2,1.8
08.10.2022 00:01:34.633 GMT+0800,142.01600000000002,142.001,1.2,1.2
08.10.2022 00:01:34.734 GMT+0800,142.01700000000002,142.002,1.8,1.2
08.10.2022 00:01:34.836 GMT+0800,142.01700000000002,142.003,1.2,2.96
08.10.2022 00:01:34.887 GMT+0800,142.02,142.006,3.48,1.2
08.10.2022 00:01:35.002 GMT+0800,142.02,142.006,2.4,1.2
08.10.2022 00:01:35.053 GMT+0800,142.02,142.006,1.8,1.2
08.10.2022 00:01:35.537 GMT+0800,142.02100000000002,142.007,1.8,1.2
08.10.2022 00:01:35.740 GMT+0800,142.02200000000002,142.008,2.4,1.2
08.10.2022 00:01:35.841 GMT+0800,142.02100000000002,142.006,1.2,1.94
08.10.2022 00:01:35.942 GMT+0800,142.02100000000002,142.006,1.2,1.94
08.10.2022 00:01:36.150 GMT+0800,142.02200000000002,142.01,4.04,1.2
08.10.2022 00:01:36.454 GMT+0800,142.024,142.009,1.8,1.2
08.10.2022 00:01:36.556 GMT+0800,142.023,142.008,1.2,1.8
08.10.2022 00:01:36.657 GMT+0800,142.023,142.008,1.92,1.8
08.10.2022 00:01:36.759 GMT+0800,142.023,142.008,1.92,1.8
08.10.2022 00:01:36.883 GMT+0800,142.02200000000002,142.008,1.2,1.8
08.10.2022 00:01:39.471 GMT+0800,142.019,142.005,1.2,2.4
08.10.2022 00:01:39.572 GMT+0800,142.02100000000002,142.007,2.84,1.2
08.10.2022 00:01:39.883 GMT+0800,142.02100000000002,142.006,2.84,1.8
08.10.2022 00:01:39.984 GMT+0800,142.02,142.005,1.2,2.84
08.10.2022 00:01:40.110 GMT+0800,142.02100000000002,142.006,2.84,1.34
08.10.2022 00:01:40.432 GMT+0800,142.02100000000002,142.007,2.4,1.2
08.10.2022 00:01:40.638 GMT+0800,142.02,142.005,1.2,4.46
08.10.2022 00:01:40.740 GMT+0800,142.02100000000002,142.01,1.2,3.42
08.10.2022 00:01:40.791 GMT+0800,142.026,142.013,1.2,1.34
08.10.2022 00:01:40.994 GMT+0800,142.026,142.013,1.94,1.2
08.10.2022 00:01:41.404 GMT+0800,142.024,142.013,1.34,1.34
08.10.2022 00:01:41.506 GMT+0800,142.02700000000002,142.012,1.8,1.8
08.10.2022 00:01:41.860 GMT+0800,142.028,142.013,4.28,1.94
08.10.2022 00:01:42.063 GMT+0800,142.026,142.013,1.94,1.34
08.10.2022 00:01:42.782 GMT+0800,142.025,142.013,1.2,1.2
08.10.2022 00:01:42.937 GMT+0800,142.025,142.013,1.2,1.2
08.10.2022 00:01:43.239 GMT+0800,142.025,142.013,1.2,1.2
08.10.2022 00:01:43.290 GMT+0800,142.023,142.01,1.2,1.98
08.10.2022 00:01:43.492 GMT+0800,142.02200000000002,142.009,1.2,1.34
08.10.2022 00:01:43.594 GMT+0800,142.02100000000002,142.009,1.2,1.34
08.10.2022 00:01:44.096 GMT+0800,142.024,142.014,2.4,1.2
08.10.2022 00:01:44.147 GMT+0800,142.026,142.012,1.8,1.8
08.10.2022 00:01:44.249 GMT+0800,142.026,142.012,1.2,2.48
08.10.2022 00:01:44.454 GMT+0800,142.028,142.01700000000002,1.2,1.2
08.10.2022 00:01:44.707 GMT+0800,142.029,142.01500000000001,1.2,1.8
08.10.2022 00:01:44.809 GMT+0800,142.02700000000002,142.01700000000002,1.2,1.2
08.10.2022 00:01:44.860 GMT+0800,142.02700000000002,142.014,1.2,1.8
08.10.2022 00:01:44.961 GMT+0800,142.028,142.014,1.94,1.8
08.10.2022 00:01:45.411 GMT+0800,142.028,142.01500000000001,1.32,1.2
08.10.2022 00:01:45.513 GMT+0800,142.025,142.014,1.2,1.8
08.10.2022 00:01:45.614 GMT+0800,142.028,142.01500000000001,4.74,1.2
08.10.2022 00:01:45.715 GMT+0800,142.028,142.014,4.74,1.8
08.10.2022 00:01:45.967 GMT+0800,142.028,142.01600000000002,4.74,1.2
08.10.2022 00:01:46.068 GMT+0800,142.029,142.01500000000001,2.04,1.2
08.10.2022 00:01:46.170 GMT+0800,142.02700000000002,142.01600000000002,1.2,1.2
08.10.2022 00:01:46.437 GMT+0800,142.026,142.01600000000002,1.2,1.2
08.10.2022 00:01:46.538 GMT+0800,142.02700000000002,142.013,1.2,1.34
08.10.2022 00:01:46.598 GMT+0800,142.02700000000002,142.01500000000001,1.2,1.2
08.10.2022 00:01:46.998 GMT+0800,142.026,142.014,1.2,1.2
08.10.2022 00:01:47.049 GMT+0800,142.025,142.011,1.2,3.48
08.10.2022 00:01:47.479 GMT+0800,142.02700000000002,142.012,4.64,1.2
08.10.2022 00:01:47.580 GMT+0800,142.02700000000002,142.012,4.64,1.2
08.10.2022 00:01:48.085 GMT+0800,142.02700000000002,142.01500000000001,3.3,1.2
08.10.2022 00:01:48.187 GMT+0800,142.026,142.012,1.2,1.8
08.10.2022 00:01:48.339 GMT+0800,142.02700000000002,142.012,3.84,1.94
08.10.2022 00:01:48.440 GMT+0800,142.02700000000002,142.012,3.3,1.94
08.10.2022 00:01:48.542 GMT+0800,142.02700000000002,142.013,3.3,1.2
08.10.2022 00:01:48.643 GMT+0800,142.02700000000002,142.01600000000002,1.8,1.8
08.10.2022 00:01:48.694 GMT+0800,142.032,142.019,1.32,1.2
08.10.2022 00:01:48.745 GMT+0800,142.033,142.02100000000002,1.32,1.2
08.10.2022 00:01:48.796 GMT+0800,142.033,142.018,1.92,1.94
08.10.2022 00:01:48.898 GMT+0800,142.034,142.02100000000002,1.34,1.2
08.10.2022 00:01:48.999 GMT+0800,142.033,142.019,1.8,1.2
08.10.2022 00:01:49.101 GMT+0800,142.032,142.02,1.2,1.2
08.10.2022 00:01:49.203 GMT+0800,142.035,142.02,2.4,1.2
08.10.2022 00:01:49.405 GMT+0800,142.035,142.02,1.94,1.2
08.10.2022 00:01:49.507 GMT+0800,142.034,142.023,1.2,1.2
08.10.2022 00:01:49.558 GMT+0800,142.035,142.02100000000002,2.4,1.2
08.10.2022 00:01:49.760 GMT+0800,142.035,142.023,1.34,1.2
08.10.2022 00:01:50.128 GMT+0800,142.035,142.024,1.8,1.2
08.10.2022 00:01:50.381 GMT+0800,142.035,142.02100000000002,1.8,1.2
08.10.2022 00:01:50.483 GMT+0800,142.036,142.02200000000002,1.8,1.2
